date,transformer_id,H2,CH4,C2H2,C2H4,C2H6,CO,CO2,TDCG,oil_temp_mean,oil_temp_max,moisture,load_MVA,label
2025-08-13,TR-05,393,431,66,345,133,318,7988,1431,72.45052621966855,81.01688109531736,21.70345868604128,89.40943989629676,Surveiller
2025-08-13,TR-06,249,56,3,356,45,1972,10325,1103,78.0621094497375,84.43161829306109,11.579713109060565,85.15222509327731,Surveiller
2025-08-20,TR-01,331,156,112,143,149,1496,4573,1190,82.53984915771395,94.4907779777181,16.509154858555256,59.149635994477514,Surveiller
2025-08-20,TR-02,216,175,69,75,91,513,9046,728,60.240906980500775,69.85043421770668,27.567192865157317,93.06841079354874,Surveiller
2025-08-20,TR-03,67,194,111,240,107,1912,5905,1101,68.03768475382998,75.33324325494166,15.304307559528148,76.41056651252921,Surveiller
2025-08-20,TR-04,350,107,50,129,120,720,8582,900,70.57397828237066,80.99915535120768,18.52244720073768,64.30351745972615,Surveiller
2025-08-20,TR-05,270,82,71,380,9,1594,9352,1130,58.367542159763445,64.38281540484982,19.261385845728277,77.10164739818272,Surveiller
2025-08-20,TR-06,198,232,179,112,76,397,4970,876,51.101595304980684,56.4160819861081,38.50499651442692,69.74526544947864,Surveiller
2025-08-27,TR-01,412,192,108,309,27,2266,9710,1501,53.75586194312457,60.20319639793462,30.06422099180438,53.69857639865624,Surveiller
2025-08-27,TR-02,326,150,116,96,118,2063,7401,1218,86.08953804032299,97.89128614989751,10.300450384373653,71.38160325170853,Surveiller
2025-08-27,TR-03,565,129,174,232,61,2019,1570,1564,76.54681979609413,82.40968930061848,31.75684865784519,71.71284386936244,Surveiller
2025-08-27,TR-04,313,66,18,255,134,564,6857,898,57.80293754127225,67.49448049743728,12.12427325980082,54.91031789226583,Surveiller
2025-08-27,TR-05,62,496,2,307,147,1313,4825,1276,61.804784327230166,70.60955566728147,15.621426433302101,52.27229289994037,Surveiller
2025-08-27,TR-06,226,334,94,311,92,653,5851,1187,58.00982804471156,63.832362306996345,25.228105439121883,98.81241984528631,Surveiller
2025-09-03,TR-01,405,168,109,167,130,385,1607,1056,58.0029210328906,71.63527356307857,19.9111584039631,51.907625146050194,Surveiller
2025-09-03,TR-02,284,63,83,240,115,1450,6673,1075,69.79208704610848,80.70255731500993,38.52944239539602,65.78197578654573,Surveiller
2025-09-03,TR-03,557,498,23,307,133,1090,9086,1736,59.74810107384927,73.87094284952148,13.084145596101415,99.06566455703162,Surveiller
2025-09-03,TR-04,467,361,115,58,35,1698,7142,1375,81.38365029749454,89.46305382311654,32.39748009379109,75.23708804117683,Surveiller
2025-09-03,TR-05,92,191,54,171,67,2473,11019,1069,80.96063556213468,86.75833850402671,31.247335945967457,70.6035480768628,Surveiller
2025-09-03,TR-06,164,443,197,351,70,2229,3159,1670,54.74181225319987,60.20810404362192,36.67758563193988,52.04451878541577,Critique
2025-09-10,TR-01,340,248,104,50,77,877,6594,994,68.73640264985117,76.45026778658081,11.661538424009095,54.97415192923521,Surveiller
2025-09-10,TR-02,148,43,113,94,5,2478,11604,898,69.35539008448181,80.1255545966479,11.016083726124835,94.63301210279049,Surveiller
2025-09-10,TR-03,249,404,114,40,29,2407,10743,1317,71.0819424738407,79.42930651448056,28.095388983937234,53.31241341682883,Surveiller
2025-09-10,TR-04,419,258,74,39,79,922,11645,1053,65.39036911224886,74.88875854057699,20.195045329221827,70.65602820022656,Surveiller
2025-09-10,TR-05,456,20,37,216,145,1701,3062,1214,81.3916872307274,88.07898033168397,33.267992174679605,78.20902560712179,Surveiller
2025-09-10,TR-06,62,403,30,374,35,1817,6148,1267,74.66894750168272,89.00523846994392,10.705533629780223,89.39543385526332,Surveiller
2025-09-17,TR-01,343,477,32,314,100,479,11074,1361,83.95571558092227,95.05232300131027,18.560097958482256,89.78221960814385,Surveiller
2025-09-17,TR-02,79,283,110,124,50,2049,11127,1055,53.804069196375,62.98453894882537,27.26246786090803,79.82208631460928,Surveiller
2025-09-17,TR-03,514,410,188,115,9,534,1140,1342,70.26670280965189,79.34274035269766,19.99763625428035,55.55971891890504,Surveiller
2025-09-17,TR-04,337,183,111,22,94,634,5817,873,77.77828606169729,90.32433523939903,24.123588948549184,69.0893179449356,Surveiller
2025-09-17,TR-05,379,478,171,272,71,2235,6852,1818,57.32493617629793,67.74803181946054,25.890074552107265,81.16458054661837,Surveiller
2025-09-17,TR-06,172,88,45,246,39,891,9294,768,59.65079191216886,69.71144129399771,20.66567009629361,77.54121908305612,Surveiller
2025-09-24,TR-01,263,229,57,333,37,2020,4291,1323,87.33954837043652,100.47835878266923,23.768089962616305,78.65757551021002,Surveiller
2025-09-24,TR-02,117,29,163,364,68,2418,3421,1224,88.11580851402289,100.56164708376666,30.850315992589678,58.47198947774254,Surveiller
2025-09-24,TR-03,56,339,101,387,12,2453,11288,1385,89.28606774044508,104.20364837338488,28.082568982489793,94.22206834513958,Surveiller
2025-09-24,TR-04,365,298,160,15,23,1560,3461,1173,87.82210734257811,97.46811068001254,38.55389752974828,83.93806299697363,Surveiller
2025-09-24,TR-05,284,492,176,143,82,2488,2317,1674,50.89085942411327,56.23284766968771,34.94493089773453,97.14860311703833,Surveiller
2025-09-24,TR-06,138,142,198,125,131,1394,2727,1012,54.483535271480996,63.334825204391755,10.622770631506796,66.64984153475737,Surveiller
2025-10-01,TR-01,345,404,72,288,7,1794,4353,1474,57.34239461273688,63.43164464017753,27.879705552101854,61.51987144924637,Surveiller
2025-10-01,TR-02,124,233,166,370,116,2064,7061,1421,54.06892649819018,64.64826783893746,24.263629208099907,80.1998489166401,Surveiller
2025-10-01,TR-03,108,422,186,262,81,2050,11674,1469,54.04434507692474,67.6356844604645,11.927426723586567,89.06041720880293,Surveiller
2025-10-01,TR-04,234,251,128,210,23,1539,5837,1153,74.88727297461244,85.32228657987903,22.949666464413674,54.649819053899336,Surveiller
2025-10-01,TR-05,377,253,155,239,30,1013,5498,1256,86.16555098185958,100.10618200008146,13.391622946302757,52.867220556277765,Surveiller
2025-10-01,TR-06,515,429,141,148,61,343,7124,1362,66.1690203027858,76.2923980023126,14.306123918017063,71.36884572190336,Surveiller
2025-10-08,TR-01,188,369,106,191,42,2034,10004,1302,56.12728709365608,65.76195181866791,32.498336121759216,56.07750711640631,Surveiller
2025-10-08,TR-02,200,497,151,64,142,376,7443,1129,54.32168923401114,62.92815304704243,30.93558149163247,88.67022924385597,Surveiller
2025-10-08,TR-03,540,476,149,194,121,865,4934,1653,72.11570109097174,82.57242754148227,15.217417805856506,79.69019943195877,Surveiller
2025-10-08,TR-04,490,166,11,61,148,1385,1625,1153,86.2601858536887,95.96400729321812,24.295821840530603,86.87936015210171,Surveiller
2025-10-08,TR-05,101,353,83,190,106,1439,6366,1120,71.11111428641864,85.07628221283724,22.18725541025323,68.52856264219983,Surveiller
2025-10-08,TR-06,118,172,72,25,42,1971,3393,823,71.77260961779871,83.04155325437986,18.764692763155878,51.79991843571004,Surveiller
2025-10-15,TR-01,468,325,31,335,120,2485,4847,1776,71.79402268119406,84.48545523050572,18.244751492546698,86.83814785006638,Surveiller
2025-10-15,TR-02,244,138,78,317,111,727,1624,1033,50.585803899441345,62.191154312768965,21.796090906698332,56.32328751104245,Surveiller
2025-10-15,TR-03,547,326,12,65,104,642,6091,1182,88.9833621133071,102.79075951981504,11.516211649755409,63.39793782833421,Surveiller
2025-10-15,TR-04,253,82,95,161,29,2102,7760,1040,75.43257494998743,84.33742731293655,33.24046601342698,72.96855122886349,Surveiller
2025-10-15,TR-05,352,320,71,57,79,944,6640,1067,71.31937335125038,78.71991148851404,37.2038560924899,64.377933864952,Surveiller
2025-10-15,TR-06,230,335,20,138,72,462,9104,887,71.96130799630697,81.51446363270685,17.186231207316602,77.03134064242252,Surveiller
2025-10-22,TR-01,362,267,93,120,96,2169,2476,1371,57.98753395818426,63.539802229532825,14.522939152794041,95.1762014813159,Surveiller
2025-10-22,TR-02,579,258,34,45,38,1545,10703,1263,63.34340673372885,69.93103838225038,37.426062544790625,88.49830280581038,Surveiller
2025-10-22,TR-03,138,248,29,254,95,2014,9095,1166,57.87356859087503,71.39742022169214,31.65178578961634,70.07486455825514,Normal
2025-10-22,TR-04,534,321,16,308,97,1733,10404,1622,64.43523165212488,74.10200512749148,12.123882231563172,98.68210221593321,Surveiller
2025-10-22,TR-05,79,245,120,142,35,2393,4440,1099,75.92757718681952,87.59872690423101,30.279844370487734,70.87059354938646,Surveiller
2025-10-22,TR-06,554,220,101,128,61,1242,1744,1312,58.20362837316099,68.2216568364806,33.291067999777155,96.92894006366234,Surveiller
2025-10-29,TR-01,401,438,1,192,69,1520,4196,1405,66.66091768267101,72.18839061317158,22.5814773581465,53.67108003762151,Surveiller
2025-10-29,TR-02,330,255,177,293,85,2295,8109,1599,61.5780715405365,67.76776359748067,37.04616047681534,88.49105581661033,Surveiller
2025-10-29,TR-03,140,30,168,173,9,1202,2984,760,63.790804380924804,72.45663113479561,22.584798911789093,97.85893264525433,Surveiller
2025-10-29,TR-04,72,168,18,344,127,1110,9680,951,50.894571448667655,57.78676128101573,10.995041092279186,90.57120570903092,Surveiller
2025-10-29,TR-05,474,442,58,22,19,1836,5914,1382,82.76001389099373,89.98379849778523,25.059055493676905,92.52873831854379,Surveiller
2025-10-29,TR-06,296,499,57,258,94,2151,8980,1634,78.82597343995873,90.73314372373014,30.078617147517452,82.03350266356748,Surveiller
2025-11-05,TR-01,190,153,180,291,98,2395,3765,1391,75.09739513628377,86.32622543806104,10.332051919953823,67.45759821536326,Surveiller
2025-11-05,TR-02,114,254,104,99,114,2041,1770,1093,54.90751822253752,64.2574452209815,31.49376841541206,75.98106896538322,Surveiller
2025-11-05,TR-03,402,110,147,159,44,2146,9614,1291,59.74572357572949,73.76558040271632,21.485542308146776,57.48745203948141,Surveiller
2025-11-05,TR-04,153,459,167,20,98,1950,5477,1287,70.03084500408711,76.13030662445348,39.57393402476987,93.86982751556758,Surveiller
2025-11-05,TR-05,324,316,80,246,102,1072,1260,1282,76.13988523053229,89.84852350871425,34.18529180169669,98.04640839503364,Surveiller
2025-11-05,TR-06,353,456,4,385,25,748,3322,1372,74.99114153280276,83.03112139989953,23.03040323123784,55.635345564947606,Surveiller
2025-11-12,TR-01,580,21,188,155,99,1235,9809,1290,53.29110650193519,64.66602810588734,10.378913591084721,62.30753012474404,Surveiller
2025-11-12,TR-02,376,190,65,334,126,549,9471,1200,75.22941618014659,84.93037092706834,12.488166852889027,78.93086223167087,Surveiller
2025-11-12,TR-03,151,360,135,148,117,366,10390,984,50.55202030905019,65.41354330110151,11.329762060688214,70.15703913038406,Surveiller
2025-11-12,TR-04,241,69,43,52,43,2283,11766,904,89.87764244117828,104.72324701743841,16.577878201634437,99.58916956065028,Surveiller
2025-11-12,TR-05,134,441,130,265,29,2136,4847,1426,59.04256142229342,71.49676507425033,35.46250020648175,90.82337944558176,Surveiller
2025-11-12,TR-06,305,249,0,87,17,1030,4337,864,53.09199573879764,60.23292012970477,34.149781112327965,78.15145580335425,Surveiller
2025-11-19,TR-01,67,343,7,226,11,1463,8089,946,58.70133050169954,70.78408928121841,25.17427881722937,65.21277562072585,Surveiller
2025-11-19,TR-02,395,37,59,251,34,648,11308,905,64.23997404204357,70.87136306132021,36.41030838427088,78.07222193942096,Surveiller
2025-11-19,TR-03,526,466,3,42,25,2086,6067,1479,58.54941599617337,70.31022324747816,25.64921430780867,62.79559635682721,Surveiller
2025-11-19,TR-04,117,354,23,203,55,1458,8089,1043,85.93311200534231,100.8669855673788,12.72584968085656,80.23827622693508,Surveiller
2025-11-19,TR-05,382,381,16,238,141,2024,11955,1562,83.19445532603726,97.80788344298357,18.98977182892483,72.34940945347616,Surveiller
2025-11-19,TR-06,398,487,111,130,15,856,3582,1312,68.83298571550544,80.15437685520462,39.833798161876445,55.85330922692003,Surveiller
2025-11-26,TR-01,212,238,117,365,128,542,2437,1168,67.03155480335104,77.28637483798374,15.274361582689998,67.24231751530867,Surveiller
2025-11-26,TR-02,384,271,160,227,128,1941,1337,1558,56.179579561963116,65.51931758015729,30.728298031058564,73.7876298629301,Surveiller
2025-11-26,TR-03,475,387,125,126,120,1689,5926,1570,76.55501413827454,85.90588890144723,33.27433077711335,50.32680570011035,Surveiller
2025-11-26,TR-04,318,48,27,276,93,1129,3413,987,69.57297494401087,76.92298074148115,21.369385986420674,60.562209511220004,Surveiller
2025-11-26,TR-05,418,467,170,157,145,1846,9477,1726,81.13414762666179,88.71628262424971,33.682115459285754,76.31103231468909,Surveiller
2025-11-26,TR-06,121,156,193,183,13,697,10099,805,81.03760068630152,86.97372651457286,38.55853097356855,63.56384923297845,Surveiller
2025-12-03,TR-01,123,385,110,99,57,611,4260,896,81.32656270391297,93.71835644585451,35.50596461311083,55.19578751048855,Surveiller
2025-12-03,TR-02,453,239,29,72,100,220,3009,937,52.26020202801996,67.08927354345698,36.53937597070801,79.04660094519372,Surveiller
2025-12-03,TR-03,256,39,137,263,136,1949,9566,1220,80.45872417573531,95.1536706644595,36.3994208983587,81.18140717609623,Surveiller
2025-12-03,TR-04,302,74,194,20,105,1396,11057,974,57.33513670974201,71.76974052769349,27.166294447240684,80.73173788675754,Surveiller
2025-12-03,TR-05,321,398,99,332,72,1251,3380,1472,51.93083854257552,63.962743657957155,12.787358468151151,85.96285801853412,Surveiller
2025-12-03,TR-06,122,132,126,350,136,1825,7780,1231,53.94214792433776,62.48824149951112,21.241653595494082,88.51517865067242,Surveiller
2025-12-10,TR-01,278,61,136,337,57,1382,1374,1145,73.38850137638809,83.73460460715413,13.017772785826198,73.21626528825551,Surveiller
2025-12-10,TR-02,590,181,16,205,86,2210,5351,1520,52.20634440860475,59.83840882528139,20.372904306267458,82.52285248873554,Surveiller
2025-12-10,TR-03,87,153,158,205,56,896,2147,838,59.87696723924368,72.52942546226282,22.165350544486856,77.85940414956599,Surveiller
2025-12-10,TR-04,195,96,198,300,16,1505,11162,1106,57.58637423725692,62.900307635539924,29.513126665276904,82.80745670752358,Surveiller
2025-12-10,TR-05,470,255,186,385,60,1668,3680,1689,65.26881586178501,78.44046156663066,32.645064131938426,87.48888983050054,Surveiller
2025-12-10,TR-06,428,116,94,171,136,1189,5336,1182,73.5527281750701,80.26776752953552,39.90834050112799,63.42310343180511,Surveiller
2025-12-17,TR-01,323,60,77,118,94,373,8640,746,67.63436181178497,78.26961537284339,17.70036793745835,75.72663143835547,Surveiller
2025-12-17,TR-02,85,38,9,24,55,389,2029,288,77.58863836040447,90.26013777519049,24.315504272634776,83.02542838256707,Normal
2025-12-17,TR-03,389,176,131,322,45,759,5127,1214,78.12797005432031,84.19871820418658,12.672274214581966,86.78321600744519,Surveiller
2025-12-17,TR-04,452,396,69,307,72,2482,10750,1792,79.62224032889682,93.97940716079444,14.970761464785804,77.82366386576027,Surveiller
2025-12-17,TR-05,183,147,7,164,70,1394,2435,849,65.11310054081744,70.97108093656256,26.668123399835697,83.53681929627342,Surveiller
2025-12-17,TR-06,90,348,14,322,50,991,8195,1022,51.33654974758323,56.63667158689868,16.939059089850133,61.0044231107428,Surveiller
2025-12-24,TR-01,112,83,20,194,11,1226,7188,665,51.03962851269322,63.543653317108976,26.536411759026436,64.8908453343403,Normal
2025-12-24,TR-02,167,482,86,316,103,729,8609,1299,51.0265737543555,62.430310921883034,30.35710397412421,83.09548831433906,Surveiller
2025-12-24,TR-03,316,297,51,119,144,1660,5088,1259,64.99483822584988,74.14800904236529,13.308791671245672,63.548842597588916,Surveiller
2025-12-24,TR-04,338,109,9,302,144,609,5313,1023,52.96898878719692,66.95609024595794,33.94981192219509,56.43190046742235,Surveiller
2025-12-24,TR-05,89,104,20,10,82,1196,10733,544,84.46092510007583,98.23117065746172,17.78788963837563,91.51775395527787,Normal
2025-12-24,TR-06,221,119,28,286,129,1680,4132,1119,82.45791622932538,92.46491245410292,37.906498904289236,55.887933944539434,Surveiller
2025-12-31,TR-01,215,254,57,244,42,2242,5776,1260,81.31763756340273,93.76126055234539,15.030784909932342,56.760897301424826,Surveiller
2025-12-31,TR-02,195,273,88,330,65,1137,5929,1178,50.06343356160424,61.37303675404469,36.54034248673143,77.69079279928025,Surveiller
2025-12-31,TR-03,357,297,72,45,83,891,8131,1032,89.85195334687097,103.33523495889823,30.600623157282488,66.98919011508113,Surveiller
2025-12-31,TR-04,360,307,30,224,80,1171,1718,1235,66.78460325144157,80.12862301863859,25.718822843043622,55.291694786212176,Surveiller
2025-12-31,TR-05,508,138,129,251,141,1320,3010,1431,81.77108082894009,87.97837005446283,15.477461669251987,78.09029141553981,Normal
2025-12-31,TR-06,167,289,26,42,117,837,6791,808,72.20415696616242,85.09216849872733,27.597203536613485,76.73733616876726,Surveiller
2026-01-07,TR-01,485,101,166,324,144,1278,4475,1475,65.1552784186654,71.03764114418703,38.422889974491255,74.21961825060329,Surveiller
2026-01-07,TR-02,496,264,92,144,88,2488,1807,1581,75.91150683122149,85.74740599708596,29.86755700526407,83.50679239154542,Surveiller
2026-01-07,TR-03,393,226,105,170,66,1658,10438,1291,87.48978214466894,93.67574514113811,23.540417737126226,67.90419572818672,Surveiller
2026-01-07,TR-04,72,390,2,375,117,1831,8753,1322,81.82474852689788,89.56830911528733,37.31269892556858,94.07037834845175,Surveiller
2026-01-07,TR-05,69,238,103,74,142,523,11234,730,81.86709553182085,93.76681773780084,16.607066702641404,58.1743359221996,Surveiller
2026-01-07,TR-06,337,396,61,199,99,1796,2289,1451,51.98936932372797,57.57255456784067,20.86105663738371,63.23170622173276,Surveiller
2026-01-14,TR-01,117,49,3,346,19,529,11107,639,50.24386952251195,62.332005624027545,38.91109196505009,67.989808250958,Normal
2026-01-14,TR-02,196,179,34,271,120,905,7921,981,81.81079757264234,91.245408032281,27.625807274561943,51.39341521432995,Surveiller
2026-01-14,TR-03,87,286,19,211,28,355,8220,702,88.50561182175159,94.29551425067567,30.489994103443156,99.50990825267914,Normal
2026-01-14,TR-04,551,23,73,71,111,309,9265,890,85.4693427132879,100.40349536685213,32.12429242218795,69.42988154174549,Surveiller
2026-01-14,TR-05,469,196,125,160,27,394,3214,1055,84.80628888766303,99.20037801775506,39.16714317572756,59.11921317945894,Surveiller
2026-01-14,TR-06,481,394,99,351,91,282,3730,1472,54.36314017692257,63.91923890621304,19.15686717686657,63.76769835205552,Surveiller
2026-01-21,TR-01,461,198,145,257,91,1762,6224,1504,88.33153867630352,93.55261868556947,17.923072379841336,96.73727865151884,Surveiller
2026-01-21,TR-02,58,85,10,335,99,1425,9889,872,78.92872715456178,87.68342504003499,13.075642974581488,58.464204010592354,Surveiller
2026-01-21,TR-03,466,337,144,308,104,1438,3587,1646,88.17790237473514,97.07009066919069,11.820123795075666,61.08472146613502,Surveiller
2026-01-21,TR-04,285,61,29,149,94,2464,4310,1110,72.56137296559032,85.4928203400064,10.698543474147526,76.00067561436447,Surveiller
2026-01-21,TR-05,230,404,54,40,61,1349,4924,1058,79.13194868079306,84.25734896640681,18.658994067275508,52.901007237735804,Surveiller
2026-01-21,TR-06,310,144,33,294,24,2014,2573,1207,50.75701427414298,60.04247124421212,19.123695335565536,78.70267904338453,Surveiller
2026-01-28,TR-01,332,342,122,370,106,1125,4320,1497,57.5127965680905,69.29179542827559,32.78219493367039,64.21384218553497,Surveiller
2026-01-28,TR-02,81,268,41,164,72,2057,5715,1037,75.99538730014552,82.37673678379055,36.02106210637605,85.70059011474319,Surveiller
2026-01-28,TR-03,253,94,34,169,105,1824,10281,1019,81.03216357081149,95.13309710114258,27.03201837935213,52.420824822081926,Surveiller
2026-01-28,TR-04,60,418,100,344,39,2387,10643,1438,88.62114215235235,96.09173292732807,37.60439549270387,73.36914424444866,Surveiller
2026-01-28,TR-05,363,445,45,331,32,1311,3162,1478,87.16695258235828,98.0780062578954,32.43484591362243,95.0400151359787,Surveiller
2026-01-28,TR-06,402,436,85,65,132,1349,8764,1389,75.20076107767933,89.77583236965047,30.541988484201113,96.80627726720647,Surveiller
2026-02-04,TR-01,221,435,18,83,34,1596,10692,1110,71.7056932884884,77.4751472215697,38.50151204396484,53.49549115847158,Surveiller
2026-02-04,TR-02,252,217,184,397,25,1837,11774,1442,52.09202456931161,57.3787972547403,26.80566452468925,71.30293828207454,Surveiller
2026-02-04,TR-03,560,491,6,381,33,2300,10513,1931,64.44716901557214,76.99001989351474,36.633479552306525,51.924341835301355,Alerte
2026-02-04,TR-04,216,244,143,115,36,579,1193,869,64.84609069762242,78.87535245990293,14.42608357509046,83.19769109091743,Surveiller
2026-02-04,TR-05,500,306,157,191,79,998,5914,1432,63.367157780045275,73.01544792715768,39.415073530940816,76.72975850172017,Surveiller
2026-02-04,TR-06,311,353,78,80,15,1686,1447,1174,71.30145081463854,83.32000539236113,17.585004188954414,94.06341998443392,Surveiller
2026-02-11,TR-01,370,90,79,326,117,1666,4580,1315,64.76607156326202,72.84311910667506,31.32703042667216,71.42795579434244,Surveiller
2026-02-11,TR-02,274,52,100,183,60,1578,3089,984,74.15806744685167,86.62019217495858,11.990457746439374,51.46069772202265,Surveiller
2026-02-11,TR-03,404,498,193,94,27,567,7077,1329,58.589057445636904,67.38086905209106,24.483557363216416,87.72674821054224,Surveiller
2026-02-11,TR-04,190,492,95,143,135,2394,11487,1533,62.31345137600192,73.49500844006496,35.546903634137024,68.57075833659728,Surveiller
2026-02-11,TR-05,194,304,176,109,64,285,7250,904,84.91701308074161,98.33259822668255,24.146971998190406,52.82633716098868,Surveiller
2026-02-11,TR-06,98,291,132,391,144,1804,6437,1416,51.09677854052515,65.27579117422445,24.665581245854092,86.86758082954407,Surveiller
2026-02-18,TR-01,64,435,130,17,96,1051,4172,952,75.40040012095048,81.69849177632946,34.747383161138885,55.48906221619537,Surveiller
2026-02-18,TR-02,357,286,157,337,5,2356,10087,1613,75.51772175551086,84.14721348107858,25.57505958205809,60.174020984366976,Surveiller
2026-02-18,TR-03,105,209,155,66,145,381,8672,756,62.59767391253514,71.51872701712662,11.780200527732074,83.47218423346058,Surveiller
2026-02-18,TR-04,174,183,69,183,74,1105,7556,904,60.323737235648466,65.52842695196459,30.179758946175426,60.45943297668407,Surveiller
2026-02-18,TR-05,365,65,134,260,129,2470,1621,1447,69.16616600012233,83.1998053894498,31.591161156608035,50.369000489057,Surveiller
2026-02-18,TR-06,52,240,133,280,92,704,8904,937,66.61886376309104,73.64292239197624,23.025168108772363,67.84116097733028,Surveiller
2026-02-25,TR-01,573,167,123,193,83,1233,1474,1385,75.55275083995251,83.9046528232327,19.11532500134048,89.01412115945803,Surveiller
2026-02-25,TR-02,180,249,125,324,122,1412,6477,1282,75.48067919826522,86.2046666630992,32.78159345665661,65.52321680195291,Surveiller
2026-02-25,TR-03,528,236,106,145,84,2214,3428,1541,55.132277057176346,68.27127226622835,11.824127736957305,53.72966795651166,Surveiller
2026-02-25,TR-04,596,440,127,126,86,751,10696,1525,71.35110497312391,80.80256954431667,18.503226155362256,70.77022941913737,Surveiller
2026-02-25,TR-05,520,330,81,37,76,1489,3816,1341,86.84246008795279,98.03176151170788,36.48624256890092,82.38592501034294,Surveiller
2026-02-25,TR-06,161,191,165,258,92,1199,11026,1106,61.39881934641543,69.60810595280427,16.9689439362186,66.44413093246983,Surveiller
2026-03-04,TR-01,87,353,84,369,60,284,11563,1009,77.42376456522429,90.52006281609934,33.06374303119726,51.99594341958367,Surveiller
2026-03-04,TR-02,528,332,32,17,63,1741,3821,1320,82.48292249997404,93.34148747805432,28.158013860717837,98.29732835596926,Surveiller
2026-03-04,TR-03,430,318,63,354,58,1882,2658,1599,61.14359423927215,66.3949648289132,15.853085802788868,94.99311116768172,Critique
2026-03-04,TR-04,423,431,189,120,51,707,6998,1355,84.56698207170996,93.01259875963794,21.22514381700615,81.1957556960698,Surveiller
2026-03-04,TR-05,504,221,9,55,73,712,5540,1004,50.24948311920256,59.392196347998656,16.55095491849049,69.15707609494821,Surveiller
2026-03-04,TR-06,332,49,105,395,114,2442,7518,1483,57.8141439577679,70.40809818084094,33.94429789061226,79.83822739795897,Surveiller
2026-03-11,TR-01,575,268,41,370,39,1957,10455,1684,70.61614566177542,78.9961077755922,21.338902333591207,93.67711868555493,Surveiller
2026-03-11,TR-02,568,126,65,389,125,2068,1976,1686,84.4024381187416,91.48178085855766,27.045886622396704,62.18425641360095,Surveiller
2026-03-11,TR-03,218,78,25,257,63,941,8361,829,71.58971940949012,86.12931007885344,31.611370271934398,87.96708831475888,Surveiller
2026-03-11,TR-04,558,131,157,291,64,473,3556,1295,88.39454768272137,102.33689291138307,22.848434691677063,73.31209987310149,Surveiller
2026-03-11,TR-05,405,468,187,323,27,1035,5840,1617,68.56475236629146,76.67792984155805,11.012048986950008,70.79391885637435,Surveiller
2026-03-11,TR-06,78,439,80,11,146,972,2256,948,59.6162593186709,67.78080965771217,28.117365836372983,95.81789413608357,Surveiller
2026-03-18,TR-01,121,112,174,16,39,1004,7796,662,52.70635958134114,59.11754679199494,36.35214726267698,62.65703457684696,Normal
2026-03-18,TR-02,249,58,87,310,132,2293,8745,1294,66.75405944789682,78.61273983790768,25.602756153194523,67.3436619314083,Surveiller
2026-03-18,TR-03,387,334,42,108,140,2332,4462,1477,82.15382481536335,96.25057154527401,33.821679500674136,80.92163581067695,Surveiller
2026-03-18,TR-04,117,189,32,139,80,565,1456,670,89.45674986621813,95.67183430371627,34.96974083750369,61.512306875876575,Normal
2026-03-18,TR-05,154,472,127,113,110,1486,2774,1273,66.40451311704695,78.80967880919995,14.009435300200536,60.86112420950832,Surveiller
2026-03-18,TR-06,262,461,159,136,118,1245,5579,1385,67.78681075280227,73.16367105103423,15.951032058504236,67.92865682210473,Surveiller
2026-03-25,TR-01,250,323,135,45,123,555,7291,987,88.6262850737439,94.26487115455973,21.128835382827795,71.89959358769667,Surveiller
2026-03-25,TR-02,579,397,52,307,18,2286,10778,1810,52.647900654755134,66.23563316765926,21.739119652202028,82.70169692838212,Surveiller
2026-03-25,TR-03,162,313,90,192,95,1134,9941,1078,81.04945550593446,93.0277356109437,29.522099022553295,89.33695750760188,Surveiller
2026-03-25,TR-04,206,96,22,13,39,1950,3749,766,51.15815197328776,61.04981605396618,24.93848110525505,66.34786988825073,Surveiller
2026-03-25,TR-05,424,213,99,191,133,1602,10034,1380,83.56731853537696,93.22249258791638,13.324620052804727,74.25451449775359,Surveiller
2026-03-25,TR-06,480,487,98,284,88,728,6612,1582,83.76125289728641,93.22109432343439,37.98488059797424,66.61414699561122,Surveiller
2026-04-01,TR-01,336,161,34,86,141,833,3881,924,75.54445944325863,80.58224247941244,31.756428369271607,57.54608392197624,Surveiller
2026-04-01,TR-02,432,385,170,76,18,2284,6071,1537,62.690720174455585,75.60389577642236,30.587036531283236,52.78343635221769,Surveiller
2026-04-01,TR-03,305,44,69,99,37,1450,7008,844,56.00992375078032,68.56639068862954,18.488695061030413,63.11949986674186,Surveiller
2026-04-01,TR-04,76,483,40,85,47,440,7075,819,70.12431362374099,84.43304555413808,11.251986212311248,85.91430243651774,Surveiller
2026-04-01,TR-05,193,354,130,331,120,1595,1386,1447,76.21090868611844,89.44325386646747,26.277384132715518,94.01575354194907,Surveiller
2026-04-01,TR-06,424,461,123,274,140,575,7490,1537,56.00323526124009,70.1905594164144,24.251784598684445,62.025197512193245,Surveiller
2026-04-08,TR-01,139,279,116,114,133,2016,7747,1184,83.28386369906463,90.47435012162256,16.095862345313037,60.85609777230533,Surveiller
2026-04-08,TR-02,410,494,77,394,24,1069,2851,1612,82.50104483432571,91.73013617342369,18.07592007876688,69.38608617513418,Surveiller
2026-04-08,TR-03,479,43,41,90,24,435,8966,764,86.89990984443722,92.36540269450944,38.60921125024494,93.1380405068457,Surveiller
2026-04-08,TR-04,111,320,164,149,83,249,8500,876,89.33449723019285,103.48391839090601,15.94917122073614,78.6241723266625,Surveiller
